TotalCheckouts,Title,CallNumber,Author,OwningLibrary,Publisher ,CopyrightDate,datelastborrowed,itype,itemcode
0,Colorado birding trail.,598.0723 C719 2019,Colorado. Parks and Wildlife.,Carnegie-Special Collections,"Colorado Parks and Wildlife,",2019,6/3/19,SC-BOOK,SCHBOOK
0,Colorado School of Mines.,378.788 C719 2016,Colorado School of Mines.,Carnegie-Special Collections,"Colorado School of Mines,",2000,6/3/19,SC-BOOK,SCHBOOK
0,"At home in Ellis County, Kansas, 1867-1992.",978.119 E472 1991 V.1,,Carnegie-Special Collections,"History Book Committee, Ellis County Historical Society,",1991,6/28/19,SC-BOOK,SCHBOOK
0,"Miami County, Kansas.",978.168 M618 1987,,Carnegie-Special Collections,"Miami County Historical Society,",1987,7/1/19,SC-BOOK,SCHBOOK
0,"Bordentown, 1682-1976 : a project of the Bordentown Area Bicentennial Committee & Bordentown Historical Society.",974.961 B728 1977,Bordentown Area Bicentennial Committee.,Carnegie-Special Collections,"The Society,",1977,7/1/19,SC-BOOK,SCHBOOK
0,Missions of love.,741.5952 MISSIONS TOYA V.17,"T?yama, Ema,",Sand Creek Library,"Kodansha Comics, an imprint of Kodansha USA Publishing, LLC.,",2019,7/1/19,BOOK,NONFIC
2,Missions of love.,741.5952 MISSIONS TOYA V.17,"T?yama, Ema,",East Library,"Kodansha Comics, an imprint of Kodansha USA Publishing, LLC.,",2019,11/30/19,BOOK,NONFIC
2,Diviner /,DAVI,"Davis, Bryan,",Cheyenne Mountain Library,"Zondervan,",2011,1/31/20,TBOOK,TEENFIC
3,Diviner /,DAVI,"Davis, Bryan,",East Library,"Zondervan,",2011,10/8/19,TBOOK,TEENFIC
2,Warrior /,DAVI,"Davis, Bryan,",East Library,"Zondervan,",2011,10/8/19,TBOOK,TEENFIC
3,Warrior /,DAVI,"Davis, Bryan,",East Library,"Zondervan,",2011,1/25/20,TBOOK,TEENFIC
1,The Black Stallion's ghost /,FARL,"Farley, Walter,",East Library,"Yearling, an imprint of Random House Children's Books,",2005,9/23/19,JBOOK,JFICTION
0,The Black Stallion's ghost /,FARL,"Farley, Walter,",Penrose Library,"Yearling, an imprint of Random House Children's Books,",2005,7/3/19,JBOOK,JFICTION
0,The Black Stallion's ghost /,FARL,"Farley, Walter,",Ute Pass Library,"Yearling, an imprint of Random House Children's Books,",2005,7/3/19,JBOOK,JFICTION
1,The Black Stallion's ghost /,FARL,"Farley, Walter,",Rockrimmon Library,"Yearling, an imprint of Random House Children's Books,",2005,1/9/20,JBOOK,JFICTION
0,Vocabulary boosters.,428.64 ROGE LVL.1,"Rogers, Susan,",Penrose Library,"Grass Roots Press,",2005,7/16/19,AB-REF,ABSTAFF
2,Vocabulary boosters.,428.64 ROGE LVL.1,"Rogers, Susan,",Penrose Library,"Grass Roots Press,",2005,2/3/20,AB-BOOK42,ADLTBASC
3,Vocabulary boosters.,428.64 ROGE LVL.1,"Rogers, Susan,",East Library,"Grass Roots Press,",2005,12/9/19,AB-BOOK42,ADLTBASC
0,Vocabulary boosters.,428.64 ROGE LVL.2,"Rogers, Susan,",Penrose Library,"Grass Roots Press,",2005,7/16/19,AB-REF,ABSTAFF
2,Vocabulary boosters.,428.64 ROGE LVL.2,"Rogers, Susan,",Sand Creek Library,"Grass Roots Press,",2005,9/18/19,AB-BOOK42,ADLTBASC
2,Vocabulary boosters.,428.64 ROGE LVL.2,"Rogers, Susan,",Library 21c,"Grass Roots Press,",2005,12/9/19,AB-BOOK42,ADLTBASC
0,Vocabulary boosters.,428.64 ROGE LVL.3,"Rogers, Susan,",Penrose Library,"Grass Roots Press,",2010,7/16/19,AB-REF,ABSTAFF
2,Vocabulary boosters.,428.64 ROGE LVL.3,"Rogers, Susan,",Library 21c,"Grass Roots Press,",2010,12/23/19,AB-BOOK42,ADLTBASC
3,Vocabulary boosters.,428.64 ROGE LVL.3,"Rogers, Susan,",Library 21c,"Grass Roots Press,",2010,1/15/20,AB-BOOK42,ADLTBASC
4,Pretty guardian Sailor Moon short stories.,741.5952 PRETTYGU TAKE V.2,"Takeuchi, Naoko.",Ruth Holley Library,"Kodansha Comics,",2013,2/3/20,BOOK,NONFIC
4,Pretty guardian Sailor Moon short stories.,741.5952 PRETTYGU TAKE V.2,"Takeuchi, Naoko.",Ruth Holley Library,"Kodansha Comics,",2013,1/27/20,BOOK,NONFIC
4,Pretty guardian Sailor Moon short stories.,741.5952 PRETTYGU TAKE V.2,"Takeuchi, Naoko.",Rockrimmon Library,"Kodansha Comics,",2013,1/2/20,BOOK,NONFIC
8,"Rescue the teacher, save the child! : educating America, one child at a time /",371 BAAC,"Baack, Paula.",Library 21c,"Baack to School Press,",2019,1/5/20,BOOK,NEW
2,"Rescue the teacher, save the child! : educating America, one child at a time /",371 BAAC,"Baack, Paula.",Rockrimmon Library,"Baack to School Press,",2019,12/3/19,BOOK,NEW
6,"Mars trilogy : a princess of Mars, the gods of Mars, the warlord of Mars /",BURR,"Burroughs, Edgar Rice,",Cheyenne Mountain Library,"Simon & Schuster Books for Young Readers,",2012,1/22/20,BOOK,SCIFI
5,"Mars trilogy : a princess of Mars, the gods of Mars, the warlord of Mars /",BURR,"Burroughs, Edgar Rice,",Ruth Holley Library,"Simon & Schuster Books for Young Readers,",2012,1/28/20,BOOK,SCIFI
5,"Mars trilogy : a princess of Mars, the gods of Mars, the warlord of Mars /",BURR,"Burroughs, Edgar Rice,",Penrose Library,"Simon & Schuster Books for Young Readers,",2012,11/29/19,BOOK,SCIFI
6,Cannabis : the illegalization of weed in America /,362.295 BROW,"Brown, Box,",East Library,"First Second,",2019,1/25/20,BOOK,NEW
6,Cannabis : the illegalization of weed in America /,362.295 BROW,"Brown, Box,",East Library,"First Second,",2019,2/1/20,BOOK,NEW
7,Cannabis : the illegalization of weed in America /,362.295 BROW,"Brown, Box,",East Library,"First Second,",2019,1/22/20,BOOK,NEW
5,Gender queer : a memoir /,306.766 KOBA,"Kobabe, Maia,",Library 21c,"Lion Forge, LLC ;",2019,1/27/20,BOOK,NONFIC
4,Gender queer : a memoir /,306.766 KOBA,"Kobabe, Maia,",Rockrimmon Library,"Lion Forge, LLC ;",2019,1/21/20,BOOK,NONFIC
5,Altar of Eden /,ROLL,"Rollins, James,",Library 21c,"William Morrow,",2010,1/20/20,BOOK,FICTION
6,Altar of Eden /,ROLL,"Rollins, James,",East Library,"William Morrow,",2010,1/10/20,BOOK,FICTION
2,Amazonia /,ROLL,"Rollins, James,",Monument Library,"Harper,",2010,1/11/20,BOOK,FICTION
5,Amazonia /,ROLL,"Rollins, James,",Penrose Library,"Harper,",2010,1/3/20,BOOK,FICTION
0,Fields of fire /,WEBB,"Webb, James,",Sand Creek Library,"Bantam Books,",2001,10/31/19,BOOK,FICTION
3,Fields of fire /,WEBB,"Webb, James,",Ute Pass Library,"Bantam Books,",2001,1/29/20,BOOK,FICTION
4,Odds against /,FRAN,"Francis, Dick.",East Library,"Armchair Detective Library,",1991,2/1/20,BOOK,MYSTERY
4,Odds against /,FRAN,"Francis, Dick.",Penrose Library,"Armchair Detective Library,",1991,1/11/20,BOOK,MYSTERY
3,Proof /,FRAN,"Francis, Dick.",Monument Library,"Berkley,",2005,10/22/19,BOOK,MYSTERY
2,Proof /,FRAN,"Francis, Dick.",Ruth Holley Library,"Berkley,",2005,1/11/20,BOOK,MYSTERY
7,The bookshop on the shore a novel /,COLG 11-DISCS,"Colgan, Jenny.",Distribution Facility,"Harper Audio,",2019,1/2/20,CDBOOK,CDBOOK
7,The bookshop on the shore a novel /,COLG 11-DISCS,"Colgan, Jenny.",Penrose Library,"Harper Audio,",2019,12/19/19,CDBOOK,CDBOOK
7,The last house guest a novel /,MIRA 8-DISCS,"Miranda, Megan.",Distribution Facility,"Simon & Schuster Audio/Audioworks,",2019,1/22/20,CDBOOK,CDBOOK
7,The last house guest a novel /,MIRA 8-DISCS,"Miranda, Megan.",Distribution Facility,"Simon & Schuster Audio/Audioworks,",2019,1/30/20,CDBOOK,CDBOOK
8,Summer of '69,HILD 12-DISCS,"Hilderbrand, Elin,",Distribution Facility,"Hachette Audio,",2019,1/2/20,CDBOOK,CDBOOK
10,Summer of '69,HILD 12-DISCS,"Hilderbrand, Elin,",Distribution Facility,"Hachette Audio,",2019,1/29/20,CDBOOK,CDBOOK
10,Summer of '69,HILD 12-DISCS,"Hilderbrand, Elin,",Distribution Facility,"Hachette Audio,",2019,1/15/20,CDBOOK,CDBOOK
5,Summer of '69,HILD 12-DISCS,"Hilderbrand, Elin,",Distribution Facility,"Hachette Audio,",2019,1/3/20,CDBOOK,CDBOOK
4,Summer of '69,HILD 12-DISCS,"Hilderbrand, Elin,",Distribution Facility,"Hachette Audio,",2019,12/20/19,CDBOOK,CDBOOK
6,Unleashed,PALM 8-DISCS,"Palmer, Diana.",East Library,"Harlequin Audio,",2019,1/18/20,CDBOOK,CDBOOK
6,Unleashed,PALM 8-DISCS,"Palmer, Diana.",East Library,Harper Collins Publishers :,2019,1/18/20,CDBOOK,CDBOOK
6,Unleashed,PALM 8-DISCS,"Palmer, Diana.",Cheyenne Mountain Library,"Harlequin Audio,",2019,1/24/20,CDBOOK,CDBOOK
6,Unleashed,PALM 8-DISCS,"Palmer, Diana.",Cheyenne Mountain Library,Harper Collins Publishers :,2019,1/24/20,CDBOOK,CDBOOK
9,L.A. woman,POP/ROCK DOOR LAWO 2-DISCS,Doors (Musical group),East Library,"Rhino,",2011,1/31/20,CDMUSIC,CD
9,L.A. woman,POP/ROCK DOOR LAWO 2-DISCS,Doors (Musical group),High Prairie Library,"Rhino,",2011,1/20/20,CDMUSIC,CD
0,"The History of Warren County, Iowa /",977.782 W287 1987,,Carnegie-Special Collections,"Curtis Media Corp.,",1987,6/27/19,SC-BOOK,SCHBOOK
0,"History of Wayne County, Pennsylvania (1798-1998) /",974.823 B233 1998,,Carnegie-Special Collections,"Wayne County Historical Society,",1998,7/1/19,SC-BOOK,SCHBOOK
0,"Preserving yesterday for tomorrow : a history of DeKalb County, Missouri, Maysville, the county seat, Camden Township, family histories : history and genealogy with related maps, documents, and photographs /",978.8153 L816 1981,,Carnegie-Special Collections,"DeKalb County Historical Society,",1981,7/1/19,SC-BOOK,SCHBOOK
0,"The History of Clay County, Tennessee.",976.849 C619 1987,,Carnegie-Special Collections,"Turner Pub. Co.,",1987,6/28/19,SC-BOOK,SCHBOOK
0,Haywood County : portrait of a mountain community : a bicentennial history /,975.694 W874 2009,,Carnegie-Special Collections,"Historical Society of Haywood County,",2009,6/28/19,SC-BOOK,SCHBOOK
0,Recall : records of Jackson County veterans.,929.377223 N753,"Noblitt, Loren W.",Carnegie-Special Collections,"Turner Pub. Co.,",2004,6/28/19,SC-BOOK,GENBOOK
0,"Family histories, Edmonson County, Kentucky, 1825-1989.",976.9752 E242 1989,,Carnegie-Special Collections,"Turner Pub. Co.,",1989,6/28/19,SC-BOOK,SCHBOOK
0,"Vinton County, Ohio history & families /",977.1837 V791 1996,Family Heritage (Firm),Carnegie-Special Collections,"Turner Pub. Co.,",1996,9/4/19,SC-BOOK,SCHBOOK
0,"Family histories of Bland County, Virginia /",975.5765 B642 2012,,Carnegie-Special Collections,"The Society,",2012,7/1/19,SC-BOOK,SCHBOOK
0,"Collingsworth County, 1890-1984 /",976.4831 C711 1985,,Carnegie-Special Collections,"Taylor Pub. Co.,",1985,6/28/19,SC-BOOK,SCHBOOK
4,Death by G-string : a Coyote Canyon Ladies Ukulele Club mystery /,HARR,"Harrison, C. C.",Monument Library,"Written Dreams Publishing,",2017,11/30/19,BOOK,MYSTERY
3,Death by G-string : a Coyote Canyon Ladies Ukulele Club mystery /,HARR,"Harrison, C. C.",Cheyenne Mountain Library,"Written Dreams Publishing,",2017,12/6/19,BOOK,MYSTERY
0,"Tombstones of Jefferson County, Kentucky",ON ORDER,,Carnegie-Special Collections,Louisville Genealogical Society.,0,1/1/00,SC-SFTWRE,GENSFTWR
6,Llama Llama 5-minute stories.,LLAM,,East Library,"Penguin Young Readers Licenses,",2019,1/30/20,JBOOK,JEASY
8,Llama Llama 5-minute stories.,LLAM,,East Library,"Penguin Young Readers Licenses,",2019,1/29/20,JBOOK,JEASY
7,Llama Llama 5-minute stories.,LLAM,,East Library,"Penguin Young Readers Licenses,",2019,1/31/20,JBOOK,JEASY
6,Llama Llama 5-minute stories.,LLAM,,High Prairie Library,"Penguin Young Readers Licenses,",2019,1/18/20,JBOOK,JEASY
7,Llama Llama 5-minute stories.,LLAM,,Library 21c,"Penguin Young Readers Licenses,",2019,1/28/20,JBOOK,JEASY
7,Llama Llama 5-minute stories.,LLAM,,Monument Library,"Penguin Young Readers Licenses,",2019,1/27/20,JBOOK,JEASY
8,Llama Llama 5-minute stories.,LLAM,,Old Colorado City Library,"Penguin Young Readers Licenses,",2019,1/30/20,JBOOK,JEASY
5,Llama Llama 5-minute stories.,LLAM,,Ruth Holley Library,"Penguin Young Readers Licenses,",2019,1/17/20,JBOOK,JEASY
9,Llama Llama 5-minute stories.,LLAM,,Fountain Library,"Penguin Young Readers Licenses,",2019,1/30/20,JBOOK,JEASY
0,The Flatshare (CD),XX(1071928.1),"O'Leary, Beth.",Distribution Facility,"Macmillan Audio,",2019,1/1/00,CDBOOK,ON-ORDER
4,Stone cold heart,FREA 10-DISCS,"Frear, Caz.",East Library,"Harper Collins Publishers,",2019,1/21/20,CDBOOK,CDBOOK
4,Stone cold heart,FREA 10-DISCS,"Frear, Caz.",Sand Creek Library,"Harper Collins Publishers,",2019,11/2/19,CDBOOK,CDBOOK
6,The twelve steps and twelve traditions of Overeaters Anonymous.,616.8526 TWEL 2018,,Monument Library,"Overeaters Anonymous, Inc.,",2018,12/25/19,BOOK,NEW
5,The twelve steps and twelve traditions of Overeaters Anonymous.,616.8526 TWEL 2018,,Rockrimmon Library,"Overeaters Anonymous, Inc.,",2018,10/11/19,BOOK,NEW
1,Killing Rommel : a novel /,PRES,"Pressfield, Steven.",Library 21c,"Broadway Books,",2009,1/23/20,BOOK,FICTION
1,Killing Rommel : a novel /,PRES,"Pressfield, Steven.",Ruth Holley Library,"Broadway Books,",2009,7/29/19,BOOK,FICTION
4,That blue sky feeling.,741.5952 THATBLUE OKUR V.2,Okura,East Library,"VIZ Media,",2019,1/19/20,BOOK,NONFIC
8,That blue sky feeling.,741.5952 THATBLUE OKUR V.2,Okura,Ruth Holley Library,"VIZ Media,",2019,1/28/20,BOOK,NONFIC
7,Roger & me,330.973 ROGE 1-DISC,,Ruth Holley Library,"Warner Home Video,",2014,1/24/20,DVD,DVD
15,Roger & me,330.973 ROGE 1-DISC,,Cheyenne Mountain Library,"Warner Home Video,",2014,1/17/20,DVD,DVD
17,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,1/30/20,DVD,DVD
3,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,8/19/19,DVD,DVD
15,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,1/31/20,DVD,DVD
8,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,11/15/19,DVD,DVD
15,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,2/4/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,Distribution Facility,"Lionsgate,",2019,1/30/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,Monument Library,"Lionsgate,",2019,1/29/20,DVD,DVD
18,Hellboy,HELL 1-DISC,,Sand Creek Library,"Lionsgate,",2019,2/3/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,Fountain Library,"Lionsgate,",2019,2/3/20,DVD,DVD
14,Hellboy,HELL 1-DISC,,Fountain Library,"Lionsgate,",2019,1/30/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,High Prairie Library,"Lionsgate,",2019,1/31/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,High Prairie Library,"Lionsgate,",2019,1/29/20,DVD,DVD
13,Hellboy,HELL 1-DISC,,Old Colorado City Library,"Lionsgate,",2019,12/30/19,DVD,DVD
17,Hellboy,HELL 1-DISC,,East Library,"Lionsgate,",2019,2/3/20,DVD,DVD
14,Hellboy,HELL 1-DISC,,East Library,"Lionsgate,",2019,2/4/20,DVD,DVD
14,Hellboy,HELL 1-DISC,,Penrose Library,"Lionsgate,",2019,1/31/20,DVD,DVD
16,Hellboy,HELL 1-DISC,,Penrose Library,"Lionsgate,",2019,2/2/20,DVD,DVD
16,Hellboy,HELL 1-DISC,,Penrose Library,"Lionsgate,",2019,2/2/20,DVD,DVD
18,Hellboy,HELL 1-DISC,,Penrose Library,"Lionsgate,",2019,1/30/20,DVD,DVD
14,Hellboy,HELL 1-DISC,,Cheyenne Mountain Library,"Lionsgate,",2019,2/2/20,DVD,DVD
16,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/4/20,DVD,DVD
17,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/1/20,DVD,DVD
16,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,1/18/20,DVD,DVD
15,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,1/30/20,DVD,DVD
16,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,1/10/20,DVD,DVD
14,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/4/20,DVD,DVD
2,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,8/22/19,DVD,DVD
16,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,1/31/20,DVD,DVD
13,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/4/20,DVD,DVD
11,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/3/20,DVD,DVD
15,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/2/20,DVD,DVD
8,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/1/20,DVD,DVD
15,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/1/20,DVD,DVD
17,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/2/20,DVD,DVD
12,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/4/20,DVD,DVD
9,Missing link,MISS 1-DISC,,Distribution Facility,"20th Century Fox Home Entertainment,",2019,2/3/20,DVD,DVD
17,Missing link,MISS 1-DISC,,Fountain Library,"20th Century Fox Home Entertainment,",2019,1/31/20,DVD,DVD
16,Missing link,MISS 1-DISC,,High Prairie Library,"20th Century Fox Home Entertainment,",2019,2/1/20,DVD,DVD
16,Missing link,MISS 1-DISC,,High Prairie Library,"20th Century Fox Home Entertainment,",2019,2/4/20,DVD,DVD
17,Missing link,MISS 1-DISC,,Library 21c,"20th Century Fox Home Entertainment,",2019,2/1/20,DVD,DVD
0,Distant Constellation (DVD),XX(1072001.1),,Distribution Facility,"Grasshopper Film,",2018,1/1/00,DVD,ON-ORDER
9,Ramen shop Ramen teh /,895.62 RAME 1-DISC,,Penrose Library,"Strand Releasing Home Entertainment,",2019,10/30/19,DVD,DVD
11,Ramen shop Ramen teh /,895.62 RAME 1-DISC,,Cheyenne Mountain Library,"Strand Releasing Home Entertainment,",2019,12/6/19,DVD,DVD
14,Ramen shop Ramen teh /,895.62 RAME 1-DISC,,East Library,"Strand Releasing Home Entertainment,",2019,1/30/20,DVD,DVD
9,Ramen shop Ramen teh /,895.62 RAME 1-DISC,,Sand Creek Library,"Strand Releasing Home Entertainment,",2019,1/30/20,DVD,DVD
7,Camp Rock,CAMP 1-DISC,,Cheyenne Mountain Library,"Walt Disney Studios Home Entertainment,",2008,12/13/19,JDVD,JDVD
6,Camp Rock,CAMP 1-DISC,,Library 21c,"Walt Disney Studios Home Entertainment,",2008,1/27/20,JDVD,JDVD
9,Camp Rock,CAMP 1-DISC,,High Prairie Library,"Walt Disney Studios Home Entertainment,",2008,1/30/20,JDVD,JDVD
10,Camp Rock,CAMP 1-DISC,,Fountain Library,"Walt Disney Studios Home Entertainment,",2008,1/6/20,JDVD,JDVD
3,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Library 21c,"New Readers Press,",2009,1/29/20,AB-BOOK42,ADLTBASC
2,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",East Library,"New Readers Press,",2009,1/13/20,AB-BOOK42,ADLTBASC
0,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Penrose Library,"New Readers Press,",2009,7/16/19,AB-REF,ABSTAFF
0,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Penrose Library,"New Readers Press,",2009,7/16/19,AB-REF,ABSTAFF
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Penrose Library,"New Readers Press,",2009,9/17/19,AB-BOOK42,ADLTBASC
0,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,10/18/19,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,1/8/20,AB-BOOK42,ADLTBASC
0,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,10/18/19,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,1/25/20,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,9/17/19,AB-BOOK42,ADLTBASC
2,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,1/24/20,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,9/17/19,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Sand Creek Library,"New Readers Press,",2009,12/31/19,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Distribution Facility,"New Readers Press,",2009,12/7/19,AB-BOOK42,ADLTBASC
4,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Fountain Library,"New Readers Press,",2009,10/19/19,AB-BOOK42,ADLTBASC
3,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Ruth Holley Library,"New Readers Press,",2009,1/22/20,AB-BOOK42,ADLTBASC
1,"Citizenship, passing the test.",323.623 WEIN 2009,"Weintraub, Lynne.",Ruth Holley Library,"New Readers Press,",2009,9/17/19,AB-BOOK42,ADLTBASC
8,A lantern in her hand /,ALDR,"Aldrich, Bess Streeter,",High Prairie Library,"University of Nebraska Press,",1994,1/29/20,BOOK,FICTION
8,A lantern in her hand /,ALDR,"Aldrich, Bess Streeter,",East Library,"University of Nebraska Press,",1994,12/27/19,BOOK,FICTION
1,A white bird flying /,ALDR,"Aldrich, Bess Streeter,",Library 21c,"University of Nebraska Press,",1988,8/13/19,BOOK,FICTION
2,A white bird flying /,ALDR,"Aldrich, Bess Streeter,",High Prairie Library,"University of Nebraska Press,",1988,12/9/19,BOOK,FICTION
3,Woman of grace /,MORG,"Morgan, Kathleen,",Ruth Holley Library,"F.H. Revell,",2000,1/21/20,BOOK,FICTION
2,Woman of grace /,MORG,"Morgan, Kathleen,",Library 21c,"F.H. Revell,",2000,9/18/19,BOOK,FICTION
0,Peril's gate /,WURT,"Wurts, Janny.",Penrose Library,"HarperVoyager,",2002,7/29/19,BOOK,FICTION
1,Peril's gate /,WURT,"Wurts, Janny.",Penrose Library,"HarperVoyager,",2002,10/7/19,BOOK,FICTION
0,The ships of Merior /,WURT,"Wurts, Janny.",Penrose Library,"Voyager,",1996,7/30/19,BOOK,FICTION
1,The ships of Merior /,WURT,"Wurts, Janny.",Penrose Library,"Voyager,",1996,8/22/19,BOOK,FICTION
2,Knife,NESB,"Nesbø, Jo,",Mobile Libraries,"Random House Large Print,",2019,8/8/19,LPBOOK,LPRINT
5,Knife,NESB,"Nesbø, Jo,",East Library,"Random House Large Print,",2019,1/22/20,LPBOOK,LPRINT
8,Knife,NESB,"Nesbø, Jo,",Old Colorado City Library,"Random House Large Print,",2019,1/24/20,LPBOOK,LPRINT
7,Bowdrie passes through Where buzzards fly ; No man's man /,LAMO 3-DISCS,"L'Amour, Louis,",East Library,"Distributed by Recorded Books,",2008,1/24/20,CDBOOK,CDBOOK
7,Bowdrie passes through Where buzzards fly ; No man's man /,LAMO 3-DISCS,"L'Amour, Louis,",East Library,Random House Audio ;,2008,1/24/20,CDBOOK,CDBOOK
7,Bowdrie passes through Where buzzards fly ; No man's man /,LAMO 3-DISCS,"L'Amour, Louis,",Old Colorado City Library,"Distributed by Recorded Books,",2008,1/13/20,CDBOOK,CDBOOK
7,Bowdrie passes through Where buzzards fly ; No man's man /,LAMO 3-DISCS,"L'Amour, Louis,",Old Colorado City Library,Random House Audio ;,2008,1/13/20,CDBOOK,CDBOOK
6,Look again,SCOT 1-DEVICE,"Scottoline, Lisa.",Rockrimmon Library,"Findaway World, LLC,",2012,1/16/20,PLAYER,BKPLAYER
6,Look again,SCOT 1-DEVICE,"Scottoline, Lisa.",East Library,"Findaway World, LLC,",2012,12/15/19,PLAYER,BKPLAYER
5,German guaranteed,438.3 GERM 1-DEVICE,,East Library,"[Manufactured and distributed by] Findaway World, LLC,",2008,2/3/20,PLAYER,BKPLAYER
5,German guaranteed,438.3 GERM 1-DEVICE,,East Library,Playaway Digital Audio :,2008,2/3/20,PLAYER,BKPLAYER
4,German guaranteed,438.3 GERM 1-DEVICE,,Penrose Library,"[Manufactured and distributed by] Findaway World, LLC,",2008,1/27/20,PLAYER,BKPLAYER
4,German guaranteed,438.3 GERM 1-DEVICE,,Penrose Library,Playaway Digital Audio :,2008,1/27/20,PLAYER,BKPLAYER
4,German guaranteed,438.3 GERM 1-DEVICE,,Monument Library,"[Manufactured and distributed by] Findaway World, LLC,",2008,12/3/19,PLAYER,BKPLAYER
4,German guaranteed,438.3 GERM 1-DEVICE,,Monument Library,Playaway Digital Audio :,2008,12/3/19,PLAYER,BKPLAYER
0,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Fountain Library,"[Distributed exclusively by] Recorded Books, LLC :",2009,7/12/19,PLAYER,BKPLAYER
0,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Fountain Library,"[Manufactured by] Findaway World, LLC,",2009,7/12/19,PLAYER,BKPLAYER
0,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Fountain Library,Playaway Digital Audio ;,2009,7/12/19,PLAYER,BKPLAYER
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Monument Library,"[Distributed exclusively by] Recorded Books, LLC :",2009,1/24/20,PLAYER,BKPLAYER
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Monument Library,"[Manufactured by] Findaway World, LLC,",2009,1/24/20,PLAYER,BKPLAYER
4,Cannery Row,STEI 1-DEVICE,"Steinbeck, John,",Monument Library,Playaway Digital Audio ;,2009,1/24/20,PLAYER,BKPLAYER
